row_id,order_priority,discount,unit_price,shipping_cost,customer_id,ship_mode,customer_segment,product_category,product_subcategory,product_container,product_base_margin,state_or_province,order_date,profit,quantity_ordered_new,sales,order_id
19723,Medium,0.07,80.98,7.18,2290,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,0.48,Minnesota,2023-06-04,779.4723,15,1129.67,88164
19733,Not Specified,0,73.98,14.52,2037,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.65,Montana,2023-07-10,-88.61,4,305.71,89333
19739,Medium,0,137.48,32.18,3076,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.78,Ohio,2023-05-07,-203.27,2,296.75,88241
19749,Low,0.1,80.97,33.6,3366,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.37,Ohio,2023-09-21,66.22,11,837.57,90501
19750,Low,0.02,6.48,5.11,3366,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Ohio,2023-09-21,-23.53,8,56.22,90501
19751,Low,0.08,2.08,5.33,1686,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.43,Illinois,2023-07-01,-129.01,9,19.67,86973
19756,High,0,65.99,5.99,3084,Express Air,Small Business,Technology,Telephones and Communication,Small Box,0.58,Washington,2023-08-18,313.812,14,798.89,89879
19766,Critical,0.09,58.1,1.49,2468,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,North Carolina,2023-08-25,765.75,3,169.46,88135
19769,High,0.08,8.09,7.96,1632,Express Air,Home Office,Furniture,Office Furnishings,Small Box,0.49,Mississippi,2023-05-15,15.984,6,48.25,90530
19772,Critical,0.09,58.14,36.61,918,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,0.61,California,2023-09-17,187.412,39,2115.06,90493
19780,Critical,0.01,42.98,4.62,1935,Express Air,Corporate,Office Supplies,Appliances,Small Box,0.56,Texas,2023-08-06,285.4737,9,413.73,86686
19781,Critical,0.08,30.53,19.99,592,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.39,Illinois,2023-05-17,-239.8656,10,285.87,86307
19782,Critical,0.01,1.68,1.57,593,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,Illinois,2023-05-17,-53.444,12,20.37,86307
19797,Not Specified,0.1,125.99,8.99,1997,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.57,South Carolina,2023-05-25,17.652,4,408.66,90333
19805,Critical,0.07,35.99,5,3100,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,0.82,Florida,2023-07-23,-299.8142,1,31.71,89988
19810,Not Specified,0.05,9.78,1.39,1432,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,0.39,Indiana,2023-07-03,74.2785,11,107.65,86826
19811,Not Specified,0.02,3.28,3.97,1433,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Indiana,2023-07-03,-66.35,7,25.15,86826
19816,Critical,0.05,35.44,5.09,3098,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.38,New York,2023-08-06,240.1752,10,348.08,89314
19817,Medium,0.09,3.89,7.01,2422,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Texas,2023-05-22,-154.307,10,42.56,89055
19819,Not Specified,0.05,100.98,7.18,2737,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.4,Vermont,2023-08-20,566.6073,8,821.17,89018
19823,Medium,0.08,6.48,7.03,266,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Texas,2023-09-12,8.932,10,67.86,90594
19824,Medium,0.01,20.34,35,266,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,0.84,Texas,2023-09-12,229.638,33,747.28,90594
19826,Low,0.09,12.95,4.98,1775,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Indiana,2023-10-12,123.89175,21,269.54,89944
19838,High,0.03,28.53,1.49,3354,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,California,2023-09-13,137.6757,7,199.53,88589
19839,High,0.07,5.98,7.15,3354,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.36,California,2023-09-13,-62,6,37.05,88589
19840,Not Specified,0.03,160.98,30,2561,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.62,New York,2023-07-20,1261.4718,11,1828.22,86465
19842,High,0.01,10.9,7.46,3397,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.59,Illinois,2023-07-09,-116.76,18,207.31,87536
19843,High,0.1,7.99,5.03,3397,Regular Air,Small Business,Technology,Telephones and Communication,Medium Box,0.6,Illinois,2023-07-09,-160.952,22,143.12,87536
19849,Not Specified,0.02,12.99,14.37,3036,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,0.73,North Dakota,2023-05-16,-159.86,5,67.64,89129
19850,Not Specified,0.05,35.44,7.5,3036,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.38,North Dakota,2023-05-16,165.8898,7,240.42,89129
19851,Not Specified,0.02,12.98,3.14,3036,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.6,North Dakota,2023-05-16,75.01,14,184.4,89129
19852,High,0.08,2.62,0.8,1389,Express Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.39,California,2023-09-10,21.7695,12,31.55,88728
19859,Low,0.05,5.74,5.3,2601,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.55,New Hampshire,2023-07-19,-50.75,7,42.02,87382
19860,Critical,0.09,2.88,0.7,2791,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Michigan,2023-05-15,4.85,7,19.29,88758
19863,Low,0.04,60.65,12.23,1749,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,0.64,Oklahoma,2023-06-14,44.2911,1,64.19,87244
19874,High,0.09,99.99,19.99,1233,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,0.52,Texas,2023-10-02,-161.475,1,97.65,89376
19875,High,0.04,205.99,5.26,1233,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.56,Texas,2023-10-02,-0.814,6,1018.61,89376
19877,Medium,0.05,5.18,2.04,91,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,0.36,California,2023-06-18,34.0104,10,53.54,87176
19884,Low,0.01,300.98,64.73,1718,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,North Carolina,2023-07-06,-48.874,3,974.14,90621
19895,Low,0.02,48.04,5.09,510,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,California,2023-05-13,105.2526,3,152.54,90058
19898,Not Specified,0.07,3.38,0.85,2380,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.48,Michigan,2023-08-24,19.04,9,29.08,86654
19902,Medium,0.01,99.99,19.99,2545,Express Air,Home Office,Technology,Office Machines,Small Box,0.52,Virginia,2023-07-08,90.024,2,202.98,87915
19907,Critical,0.06,4.98,7.44,2724,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Tennessee,2023-08-29,-37.562,10,53.21,88959
19908,Critical,0.01,6.48,7.37,2724,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Tennessee,2023-08-29,-449.694,18,122.8,88959
19909,Low,0.02,880.98,44.55,2896,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,0.62,Minnesota,2023-05-22,4861.0638,8,7045.02,86925
19914,Not Specified,0.08,95.99,35,2211,Express Air,Home Office,Office Supplies,Storage & Organization,Large Box,,Maryland,2023-05-01,-425.2084,2,193.88,88028
19917,Medium,0.02,7.64,1.39,1131,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,0.36,Texas,2023-09-18,70.1937,13,101.73,88103
19918,Low,0.09,78.8,35,1889,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,0.83,Ohio,2023-08-15,-1025.0172,14,1059.38,90631
19923,Not Specified,0.1,36.55,13.89,2960,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.41,Arkansas,2023-08-03,-89.572,11,379.72,90646
19932,Low,0.05,2.89,0.5,1380,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.38,New Hampshire,2023-10-25,18.0642,9,26.18,88213
19933,High,0.09,6.48,6.35,691,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Washington,2023-07-19,-88.6,8,49.81,89915
19934,High,0,90.48,19.99,2305,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.4,South Dakota,2023-10-19,800.2551,12,1159.79,89869
19942,Critical,0.06,8.57,6.14,123,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.59,Virginia,2023-08-07,105.678,11,94.97,90669
19947,Low,0.04,6.48,5.16,865,Express Air,Corporate,Office Supplies,Paper,Small Box,0.37,Indiana,2023-06-26,-11.1332,12,86.79,90675
19950,Medium,0.01,4.91,0.5,114,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.36,Oregon,2023-08-02,40.2477,12,58.33,89584
19951,Medium,0.09,4,1.3,114,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,0.37,Oregon,2023-08-02,14.0898,5,20.42,89584
19967,High,0.08,22.23,3.63,1917,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,0.52,Arkansas,2023-06-29,-29.61,10,210.33,85897
19971,Low,0.02,50.98,13.66,2613,Express Air,Corporate,Office Supplies,Appliances,Small Box,0.58,New Jersey,2023-05-24,-25.76,1,68.45,86119
19973,Critical,0.03,2.18,1.38,925,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.44,Maine,2023-08-04,-7.04,7,15.73,87134
19974,Critical,0.01,170.98,35.89,929,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.66,New Jersey,2023-08-04,538.52,10,1719.07,87134
19976,Not Specified,0.04,6.28,5.41,1683,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.53,Texas,2023-06-14,-19.9576,11,72.77,90612
19987,Low,0.01,35.99,5.99,2741,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,0.38,Idaho,2023-07-10,218.2332,10,316.28,89481
19988,Low,0.05,125.99,8.08,437,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.57,Massachusetts,2023-10-20,427.1184,9,952.26,90695
19990,Not Specified,0.04,150.98,13.99,1298,Regular Air,Home Office,Technology,Office Machines,Medium Box,0.38,Texas,2023-06-12,606.0546,6,878.34,90662
19991,Not Specified,0.04,176.19,11.87,1298,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.62,Texas,2023-06-12,320.1,4,676.57,90662
20001,Not Specified,0.01,150.98,30,799,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,South Carolina,2023-05-06,131.382,6,958.46,89909
20002,Not Specified,0.01,28.28,13.99,799,Express Air,Consumer,Office Supplies,Storage & Organization,Medium Box,0.58,South Carolina,2023-05-06,-89.292,12,368.84,89909
20003,Not Specified,0.03,35.99,1.1,799,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.55,South Carolina,2023-05-06,-211.036,1,30.86,89909
20006,Medium,0.1,10.48,2.89,2016,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,0.6,Michigan,2023-10-16,-8.904,4,40.29,86874
20007,Critical,0.03,6.37,5.19,510,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,California,2023-06-01,-29.0927,14,89.79,90059
20008,High,0.05,39.99,10.25,3086,Express Air,Consumer,Technology,Computer Peripherals,Small Box,0.55,Florida,2023-09-15,4.29,3,130.91,88380
20010,Low,0.09,300.97,7.18,983,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,0.48,Arkansas,2023-08-25,17.772,10,2848.38,90201
20016,Medium,0.05,2.16,6.05,1499,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Florida,2023-06-04,-298.886,8,18.59,90731
20017,Medium,0.03,6.48,6.6,1499,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Florida,2023-06-04,-145.852,9,58.83,90731
20018,Medium,0.08,146.05,80.2,1499,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,0.71,Florida,2023-06-04,-27.951,11,1557.66,90731
20036,Critical,0.09,5.98,1.49,1860,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Massachusetts,2023-10-13,13.2294,5,28.01,86846
20039,High,0.06,89.83,35,3279,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,0.83,South Carolina,2023-08-04,31.11,4,366.26,90766
20040,High,0.1,13.43,5.5,3279,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.57,South Carolina,2023-08-04,358.2954,12,157.99,90766
20041,High,0.01,125.99,7.69,3279,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.58,South Carolina,2023-08-04,8.322,11,1212.88,90766
20045,Critical,0.01,8.34,0.96,896,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,0.43,Texas,2023-05-10,34.3482,6,49.78,90166
20046,Critical,0.06,3.28,3.97,896,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Texas,2023-05-10,-66.65,5,16.62,90166
20049,Medium,0.07,14.48,6.46,3042,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Kansas,2023-06-04,67.864,12,171.33,86101
20065,High,0.08,4.91,0.5,2488,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.36,Arkansas,2023-08-07,12.726,9,42.69,86887
20066,High,0.02,28.15,6.17,2488,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,0.55,Arkansas,2023-08-07,160.8066,11,327.41,86887
20073,Low,0.1,7.31,0.49,954,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.38,Texas,2023-06-12,19.0647,4,27.63,90771
20074,Low,0.08,6.7,1.56,954,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,Texas,2023-06-12,10.56,5,31.21,90771
20097,High,0.05,205.99,8.99,2778,Express Air,Consumer,Technology,Telephones and Communication,Small Box,0.58,North Carolina,2023-06-11,111.0525,12,2118.99,87160
20098,High,0.08,205.99,8.99,2778,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.56,North Carolina,2023-06-11,-1963.752,5,837.64,87160
20124,High,0.07,300.98,64.73,1433,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,Indiana,2023-09-16,1399.64,14,4285.56,86828
20125,High,0.01,20.98,45,1433,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,0.61,Indiana,2023-09-16,232.642,28,631.37,86828
20127,Critical,0.01,20.99,4.81,3191,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,0.58,Wisconsin,2023-07-16,-9.108,5,93.81,86447
20138,Not Specified,0,6.98,1.6,2137,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.38,Florida,2023-05-31,-343.868,9,64.48,86002
20156,Not Specified,0.05,35.44,5.09,3206,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.38,Idaho,2023-09-25,553.3317,23,801.93,87935
20157,Medium,0.02,63.94,14.48,2441,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.46,Florida,2023-08-02,-100.17,11,709.7,89300
20158,Medium,0.01,5.02,5.14,2442,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.79,Florida,2023-08-02,-3.948,5,27.42,89300
20163,Low,0.07,12.28,6.13,1391,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.57,California,2023-08-31,15.236,33,389.59,88730
20167,High,0.02,40.99,17.48,1005,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.36,Illinois,2023-06-27,551.0928,23,950.43,90044
20176,Not Specified,0.03,300.98,54.92,1112,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,0.55,California,2023-07-31,1272.5808,12,3527.82,90832
20177,Not Specified,0.02,2550.14,29.7,1112,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,0.57,California,2023-07-31,-5390.738892,2,4698.21,90832
20182,Critical,0.09,2.94,0.7,2979,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,North Dakota,2023-05-27,6.384,9,25.22,86544
20183,Critical,0.03,43.98,8.99,2980,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,0.58,Ohio,2023-05-27,274.0788,10,454.4,86544
20184,Critical,0.06,1.14,0.7,2980,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.38,Ohio,2023-05-27,-3.782,13,14.53,86544
20187,Critical,0.02,4.98,0.49,2260,Regular Air,Corporate,Office Supplies,Labels,Small Box,0.39,Georgia,2023-06-15,-52.864,17,87.11,89601
20188,Critical,0.01,20.99,0.99,2260,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,0.83,Georgia,2023-06-15,45.378,9,170.46,89601
20197,Critical,0.01,11.7,5.63,2394,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Georgia,2023-08-29,39.21,16,196.69,86949
20198,Critical,0.03,4.55,1.49,2394,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Georgia,2023-08-29,100.38,9,40.28,86949
20203,Not Specified,0.08,3.28,3.97,3320,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Tennessee,2023-08-25,0.4266,18,57.24,90103
20204,Not Specified,0.09,40.97,8.99,3320,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,0.59,Tennessee,2023-08-25,66.216,22,824.7,90103
20212,High,0.06,175.99,8.99,1156,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.57,Massachusetts,2023-06-14,48.47148,7,1013.84,90855
20216,Low,0.07,12.64,4.98,518,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,0.48,Missouri,2023-10-03,113.415,16,199.76,90867
20228,Not Specified,0.02,500.98,26,5,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,California,2023-10-11,4390.3665,12,6362.85,90193
20233,Critical,0.06,200.97,15.59,1241,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,0.36,Alabama,2023-07-23,531.618,7,1348.83,90881
20234,Critical,0.17,14.89,13.56,2201,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,0.58,Minnesota,2023-07-23,-9.13,1,27.96,86054
20249,High,0.03,320.98,24.49,2117,Regular Air,Home Office,Furniture,Chairs & Chairmats,Large Box,0.55,Texas,2023-08-18,4554.4347,20,6600.63,90891
20250,High,0.06,125.99,8.8,2117,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.59,Texas,2023-08-18,618.19308,18,1811.99,90891
20253,Critical,0.03,17.7,9.47,3154,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,0.59,Florida,2023-09-25,28.1826,11,201.77,86900
20254,High,0.04,40.98,6.5,2530,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.74,California,2023-07-27,-89.5,7,277.07,87451
20255,High,0.05,35.99,3.3,2534,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,0.39,Maine,2023-07-27,103.2723,5,149.67,87451
20270,Not Specified,0.03,142.86,19.99,2859,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.56,Florida,2023-07-30,-8.3881,23,3292.02,88281
20278,Not Specified,0.08,5.78,5.67,1776,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.36,Indiana,2023-06-04,-53.898,19,106.57,89941
20286,Not Specified,0.09,5.4,7.78,2432,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Oklahoma,2023-10-04,-34.7645,6,37.38,89097
20296,Not Specified,0.09,355.98,58.92,2499,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.64,Illinois,2023-06-18,1240.25,8,2814.57,88319
20303,High,0.09,35.94,6.66,3191,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,0.4,Wisconsin,2023-08-08,172.5644,9,312.22,86448
20304,High,0.05,80.97,30.06,2897,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,0.4,Minnesota,2023-06-13,565.18,11,904.25,86926
20305,High,0,6.48,10.05,2897,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Minnesota,2023-06-13,-38.72,2,16.31,86926
20314,High,0.07,28.99,8.59,2884,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,0.56,Ohio,2023-07-17,-12.078,10,240.21,87631
20315,Low,0.09,243.98,43.32,2880,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.55,Florida,2023-09-05,1059.288,25,5587.89,88627
20324,High,0.03,10.89,4.5,156,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.59,Colorado,2023-05-25,-18.64,3,33.82,87672
20325,Critical,0.03,2.1,0.7,2418,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.57,Virginia,2023-05-06,-1473.906,4,8.72,86750
20350,Not Specified,0.06,1.7,1.99,3285,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.51,Virginia,2023-05-06,80.0712,7,12.15,90750
20351,Not Specified,0.01,30.98,5.09,3285,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.4,Virginia,2023-05-06,896.406,9,288.42,90750
20357,Critical,0.09,207.48,0.99,3095,Regular Air,Consumer,Office Supplies,Appliances,Small Box,0.55,Ohio,2023-05-19,683.9556,5,991.24,86220
20359,High,0.02,25.99,5.37,1632,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,0.56,Mississippi,2023-08-13,-88.158,9,243.24,90533
20366,Critical,0.05,3.14,1.92,3379,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,0.84,Georgia,2023-08-23,1628.37,18,59.22,88839
20368,Medium,0,6.88,2,556,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,0.39,Utah,2023-05-28,46.1472,9,66.88,86189
